Migration_Scenario,Year,FIPS,Area_Name,Total_Population
1,2024,48137,Edwards,1237
1,2025,48137,Edwards,1196
1,2026,48137,Edwards,1146
1,2027,48137,Edwards,1093
1,2028,48137,Edwards,1043
1,2029,48137,Edwards,1016
1,2030,48137,Edwards,987
1,2031,48137,Edwards,945
1,2032,48137,Edwards,899
1,2033,48137,Edwards,865
1,2034,48137,Edwards,829
1,2035,48137,Edwards,785
1,2036,48137,Edwards,769
1,2037,48137,Edwards,734
1,2038,48137,Edwards,709
1,2039,48137,Edwards,676
1,2040,48137,Edwards,652
1,2041,48137,Edwards,627
1,2042,48137,Edwards,601
1,2043,48137,Edwards,582
1,2044,48137,Edwards,564
1,2045,48137,Edwards,547
1,2046,48137,Edwards,533
1,2047,48137,Edwards,512
1,2048,48137,Edwards,494
1,2049,48137,Edwards,475
1,2050,48137,Edwards,455
1,2051,48137,Edwards,434
1,2052,48137,Edwards,413
1,2053,48137,Edwards,401
1,2054,48137,Edwards,384
1,2055,48137,Edwards,360
1,2056,48137,Edwards,344
1,2057,48137,Edwards,327
1,2058,48137,Edwards,317
1,2059,48137,Edwards,313
1,2060,48137,Edwards,304
1,2020,48139,Ellis,192455
1,2021,48139,Ellis,196260
1,2022,48139,Ellis,200249
1,2023,48139,Ellis,204293
1,2024,48139,Ellis,208385
1,2025,48139,Ellis,212539
1,2026,48139,Ellis,216732
1,2027,48139,Ellis,221003
1,2028,48139,Ellis,225310
1,2029,48139,Ellis,229648
1,2030,48139,Ellis,234017
1,2031,48139,Ellis,238443
1,2032,48139,Ellis,242917
1,2033,48139,Ellis,247428
1,2034,48139,Ellis,251985
1,2035,48139,Ellis,256611
1,2036,48139,Ellis,261285
1,2037,48139,Ellis,265984
1,2038,48139,Ellis,270768
1,2039,48139,Ellis,275603
1,2040,48139,Ellis,280510
1,2041,48139,Ellis,285436
1,2042,48139,Ellis,290405
1,2043,48139,Ellis,295432
1,2044,48139,Ellis,300478
1,2045,48139,Ellis,305534
1,2046,48139,Ellis,310605
1,2047,48139,Ellis,315713
1,2048,48139,Ellis,320818
1,2049,48139,Ellis,325932
1,2050,48139,Ellis,331033
1,2051,48139,Ellis,336117
1,2052,48139,Ellis,341219
1,2053,48139,Ellis,346292
1,2054,48139,Ellis,351345
1,2055,48139,Ellis,356395
1,2056,48139,Ellis,361467
1,2057,48139,Ellis,366531
1,2058,48139,Ellis,371595
1,2059,48139,Ellis,376674
1,2060,48139,Ellis,381817
1,2020,48141,El Paso,865657
1,2021,48141,El Paso,871761
1,2022,48141,El Paso,876236
1,2023,48141,El Paso,880550
1,2024,48141,El Paso,884828
1,2025,48141,El Paso,889064
1,2026,48141,El Paso,893331
1,2027,48141,El Paso,897560
1,2028,48141,El Paso,901771
1,2029,48141,El Paso,905891
1,2030,48141,El Paso,909933
1,2031,48141,El Paso,913929
1,2032,48141,El Paso,917877
1,2033,48141,El Paso,921688
1,2034,48141,El Paso,925303
1,2035,48141,El Paso,928724
1,2036,48141,El Paso,931928
1,2037,48141,El Paso,934896
1,2038,48141,El Paso,937596
1,2039,48141,El Paso,940027
1,2040,48141,El Paso,942242
1,2041,48141,El Paso,944208
1,2042,48141,El Paso,945947
1,2043,48141,El Paso,947519
1,2044,48141,El Paso,948840
1,2045,48141,El Paso,950006
1,2046,48141,El Paso,950950
1,2047,48141,El Paso,951703
1,2048,48141,El Paso,952303
1,2049,48141,El Paso,952713
1,2050,48141,El Paso,953007
1,2051,48141,El Paso,953094
1,2052,48141,El Paso,953069
1,2053,48141,El Paso,952909
1,2054,48141,El Paso,952636
1,2055,48141,El Paso,952244
1,2056,48141,El Paso,951759
1,2057,48141,El Paso,951176
1,2058,48141,El Paso,950473
1,2059,48141,El Paso,949669
1,2060,48141,El Paso,948790
1,2020,48143,Erath,42545
1,2021,48143,Erath,43220
1,2022,48143,Erath,43701
1,2023,48143,Erath,44209
1,2024,48143,Erath,44716
1,2025,48143,Erath,45238
1,2026,48143,Erath,45770
1,2027,48143,Erath,46325
1,2028,48143,Erath,46822
1,2029,48143,Erath,47346
1,2030,48143,Erath,47853
1,2031,48143,Erath,48299
1,2032,48143,Erath,48767
1,2033,48143,Erath,49181
1,2034,48143,Erath,49602
1,2035,48143,Erath,49995
1,2036,48143,Erath,50360
1,2037,48143,Erath,50713
1,2038,48143,Erath,51076
1,2039,48143,Erath,51413
1,2040,48143,Erath,51746
1,2041,48143,Erath,52101
1,2042,48143,Erath,52492
1,2043,48143,Erath,52905
1,2044,48143,Erath,53319
1,2045,48143,Erath,53769
1,2046,48143,Erath,54259
1,2047,48143,Erath,54786
1,2048,48143,Erath,55314
1,2049,48143,Erath,55859
1,2050,48143,Erath,56431
1,2051,48143,Erath,57043
1,2052,48143,Erath,57665
1,2053,48143,Erath,58291
1,2054,48143,Erath,58903
1,2055,48143,Erath,59534
1,2056,48143,Erath,60133
1,2057,48143,Erath,60730
1,2058,48143,Erath,61333
1,2059,48143,Erath,61918
1,2060,48143,Erath,62513
1,2020,48145,Falls,16968
1,2021,48145,Falls,16884
1,2022,48145,Falls,16761
1,2023,48145,Falls,16638
1,2024,48145,Falls,16495
1,2025,48145,Falls,16388
1,2026,48145,Falls,16226
1,2027,48145,Falls,16101
1,2028,48145,Falls,15957
1,2029,48145,Falls,15823
1,2030,48145,Falls,15703
1,2031,48145,Falls,15559
1,2032,48145,Falls,15418
1,2033,48145,Falls,15296
1,2034,48145,Falls,15144
1,2035,48145,Falls,15016
1,2036,48145,Falls,14882
1,2037,48145,Falls,14755
1,2038,48145,Falls,14625
1,2039,48145,Falls,14498
1,2040,48145,Falls,14362
1,2041,48145,Falls,14213
1,2042,48145,Falls,14089
1,2043,48145,Falls,13960
1,2044,48145,Falls,13821
1,2045,48145,Falls,13670
1,2046,48145,Falls,13545
1,2047,48145,Falls,13411
1,2048,48145,Falls,13263
1,2049,48145,Falls,13113
1,2050,48145,Falls,12979
1,2051,48145,Falls,12827
1,2052,48145,Falls,12696
1,2053,48145,Falls,12552
1,2054,48145,Falls,12397
1,2055,48145,Falls,12261
1,2056,48145,Falls,12135
1,2057,48145,Falls,11994
1,2058,48145,Falls,11867
1,2059,48145,Falls,11744
1,2060,48145,Falls,11633
1,2020,48147,Fannin,35662
1,2021,48147,Fannin,35927
1,2022,48147,Fannin,36157
1,2023,48147,Fannin,36413
1,2024,48147,Fannin,36619
1,2025,48147,Fannin,36840
1,2026,48147,Fannin,37049
1,2027,48147,Fannin,37240
1,2028,48147,Fannin,37436
1,2029,48147,Fannin,37646
1,2030,48147,Fannin,37851
1,2031,48147,Fannin,38041
1,2032,48147,Fannin,38239
1,2033,48147,Fannin,38425
1,2034,48147,Fannin,38612
1,2035,48147,Fannin,38791
1,2036,48147,Fannin,38954
1,2037,48147,Fannin,39113
1,2038,48147,Fannin,39276
1,2039,48147,Fannin,39433
1,2040,48147,Fannin,39584
1,2041,48147,Fannin,39729
1,2042,48147,Fannin,39869
1,2043,48147,Fannin,39987
1,2044,48147,Fannin,40096
1,2045,48147,Fannin,40203
1,2046,48147,Fannin,40307
1,2047,48147,Fannin,40394
1,2048,48147,Fannin,40468
1,2049,48147,Fannin,40542
1,2050,48147,Fannin,40629
1,2051,48147,Fannin,40699
1,2052,48147,Fannin,40748
1,2053,48147,Fannin,40820
1,2054,48147,Fannin,40892
1,2055,48147,Fannin,40957
1,2056,48147,Fannin,40987
1,2057,48147,Fannin,41066
1,2058,48147,Fannin,41121
1,2059,48147,Fannin,41194
1,2060,48147,Fannin,41251
1,2020,48149,Fayette,24435
1,2021,48149,Fayette,24426
1,2022,48149,Fayette,24409
1,2023,48149,Fayette,24411
1,2024,48149,Fayette,24389
1,2025,48149,Fayette,24370
1,2026,48149,Fayette,24375
1,2027,48149,Fayette,24351
1,2028,48149,Fayette,24329
1,2029,48149,Fayette,24297
1,2030,48149,Fayette,24270
1,2031,48149,Fayette,24234
1,2032,48149,Fayette,24189
1,2033,48149,Fayette,24140
1,2034,48149,Fayette,24103
1,2035,48149,Fayette,24058
1,2036,48149,Fayette,24008
1,2037,48149,Fayette,23949
1,2038,48149,Fayette,23900
1,2039,48149,Fayette,23833
1,2040,48149,Fayette,23782
1,2041,48149,Fayette,23724
1,2042,48149,Fayette,23660
1,2043,48149,Fayette,23604
1,2044,48149,Fayette,23542
1,2045,48149,Fayette,23484
1,2046,48149,Fayette,23425
1,2047,48149,Fayette,23367
1,2048,48149,Fayette,23324
1,2049,48149,Fayette,23289
1,2050,48149,Fayette,23237
1,2051,48149,Fayette,23216
1,2052,48149,Fayette,23172
1,2053,48149,Fayette,23155
1,2054,48149,Fayette,23142
1,2055,48149,Fayette,23124
1,2056,48149,Fayette,23120
1,2057,48149,Fayette,23111
1,2058,48149,Fayette,23107
1,2059,48149,Fayette,23106
1,2060,48149,Fayette,23121
1,2020,48151,Fisher,3672
1,2021,48151,Fisher,3644
1,2022,48151,Fisher,3621
1,2023,48151,Fisher,3608
1,2024,48151,Fisher,3583
1,2025,48151,Fisher,3549
1,2026,48151,Fisher,3536
1,2027,48151,Fisher,3503
1,2028,48151,Fisher,3499
1,2029,48151,Fisher,3481
1,2030,48151,Fisher,3464
1,2031,48151,Fisher,3447
1,2032,48151,Fisher,3425
1,2033,48151,Fisher,3393
1,2034,48151,Fisher,3383
1,2035,48151,Fisher,3369
1,2036,48151,Fisher,3341
1,2037,48151,Fisher,3327
1,2038,48151,Fisher,3317
1,2039,48151,Fisher,3290
1,2040,48151,Fisher,3278
1,2041,48151,Fisher,3255
1,2042,48151,Fisher,3237
1,2043,48151,Fisher,3229
1,2044,48151,Fisher,3211
1,2045,48151,Fisher,3181
1,2046,48151,Fisher,3180
1,2047,48151,Fisher,3166
1,2048,48151,Fisher,3145
1,2049,48151,Fisher,3127
1,2050,48151,Fisher,3108
1,2051,48151,Fisher,3090
1,2052,48151,Fisher,3085
1,2053,48151,Fisher,3074
1,2054,48151,Fisher,3061
1,2055,48151,Fisher,3048
1,2056,48151,Fisher,3043
1,2057,48151,Fisher,3033
1,2058,48151,Fisher,3020
1,2059,48151,Fisher,3014
1,2060,48151,Fisher,2998
1,2020,48153,Floyd,5402
1,2021,48153,Floyd,5323
1,2022,48153,Floyd,5232
1,2023,48153,Floyd,5160
1,2024,48153,Floyd,5062
1,2025,48153,Floyd,4977
1,2026,48153,Floyd,4903
1,2027,48153,Floyd,4830
1,2028,48153,Floyd,4762
1,2029,48153,Floyd,4694
1,2030,48153,Floyd,4610
1,2031,48153,Floyd,4539
1,2032,48153,Floyd,4467
1,2033,48153,Floyd,4407
1,2034,48153,Floyd,4339
1,2035,48153,Floyd,4285
1,2036,48153,Floyd,4206
1,2037,48153,Floyd,4148
1,2038,48153,Floyd,4082
1,2039,48153,Floyd,4011
1,2040,48153,Floyd,3962
1,2041,48153,Floyd,3899
1,2042,48153,Floyd,3843
1,2043,48153,Floyd,3777
1,2044,48153,Floyd,3721
1,2045,48153,Floyd,3672
1,2046,48153,Floyd,3611
1,2047,48153,Floyd,3561
1,2048,48153,Floyd,3498
1,2049,48153,Floyd,3446
1,2050,48153,Floyd,3391
1,2051,48153,Floyd,3338
1,2052,48153,Floyd,3280
1,2053,48153,Floyd,3230
1,2054,48153,Floyd,3165
1,2055,48153,Floyd,3128
1,2056,48153,Floyd,3081
1,2057,48153,Floyd,3023
1,2058,48153,Floyd,2975
1,2059,48153,Floyd,2931
1,2060,48153,Floyd,2887
1,2020,48155,Foard,1095
1,2021,48155,Foard,1066
1,2022,48155,Foard,1048
1,2023,48155,Foard,1032
1,2024,48155,Foard,1023
1,2025,48155,Foard,1001
1,2026,48155,Foard,981
1,2027,48155,Foard,967
1,2028,48155,Foard,951
1,2029,48155,Foard,936
1,2030,48155,Foard,919
1,2031,48155,Foard,900
1,2032,48155,Foard,895
1,2033,48155,Foard,878
1,2034,48155,Foard,860
1,2035,48155,Foard,855
1,2036,48155,Foard,830
1,2037,48155,Foard,826
1,2038,48155,Foard,816
1,2039,48155,Foard,796
1,2040,48155,Foard,790
1,2041,48155,Foard,779
1,2042,48155,Foard,769
1,2043,48155,Foard,759
1,2044,48155,Foard,751
1,2045,48155,Foard,746
1,2046,48155,Foard,735
1,2047,48155,Foard,729
1,2048,48155,Foard,710
1,2049,48155,Foard,704
1,2050,48155,Foard,688
1,2051,48155,Foard,681
1,2052,48155,Foard,668
1,2053,48155,Foard,661
1,2054,48155,Foard,651
1,2055,48155,Foard,642
1,2056,48155,Foard,633
1,2057,48155,Foard,621
1,2058,48155,Foard,617
1,2059,48155,Foard,607
1,2060,48155,Foard,604
1,2020,48157,Fort Bend,822779
1,2021,48157,Fort Bend,843047
1,2022,48157,Fort Bend,865627
1,2023,48157,Fort Bend,888537
1,2024,48157,Fort Bend,911816
1,2025,48157,Fort Bend,935544
1,2026,48157,Fort Bend,959724
1,2027,48157,Fort Bend,984265
1,2028,48157,Fort Bend,1009149
1,2029,48157,Fort Bend,1034378
1,2030,48157,Fort Bend,1059889
1,2031,48157,Fort Bend,1085651
1,2032,48157,Fort Bend,1111850
1,2033,48157,Fort Bend,1138453
1,2034,48157,Fort Bend,1165566
1,2035,48157,Fort Bend,1193187
1,2036,48157,Fort Bend,1221285
1,2037,48157,Fort Bend,1250021
1,2038,48157,Fort Bend,1279414
1,2039,48157,Fort Bend,1309474
1,2040,48157,Fort Bend,1340170
1,2041,48157,Fort Bend,1371454
1,2042,48157,Fort Bend,1403339
1,2043,48157,Fort Bend,1435924
1,2044,48157,Fort Bend,1469116
1,2045,48157,Fort Bend,1502974
1,2046,48157,Fort Bend,1537533
1,2047,48157,Fort Bend,1572619
1,2048,48157,Fort Bend,1608201
1,2049,48157,Fort Bend,1644194
1,2050,48157,Fort Bend,1680523
1,2051,48157,Fort Bend,1717166
1,2052,48157,Fort Bend,1753967
1,2053,48157,Fort Bend,1790908
1,2054,48157,Fort Bend,1827889
1,2055,48157,Fort Bend,1864919
1,2056,48157,Fort Bend,1902010
1,2057,48157,Fort Bend,1939177
1,2058,48157,Fort Bend,1976391
1,2059,48157,Fort Bend,2013682
1,2060,48157,Fort Bend,2051063
1,2020,48159,Franklin,10359
1,2021,48159,Franklin,10366
1,2022,48159,Franklin,10357
1,2023,48159,Franklin,10356
1,2024,48159,Franklin,10346
1,2025,48159,Franklin,10328
1,2026,48159,Franklin,10326
1,2027,48159,Franklin,10327
1,2028,48159,Franklin,10325
1,2029,48159,Franklin,10338
1,2030,48159,Franklin,10324
1,2031,48159,Franklin,10319
1,2032,48159,Franklin,10308
1,2033,48159,Franklin,10309
1,2034,48159,Franklin,10294
1,2035,48159,Franklin,10287
1,2036,48159,Franklin,10268
1,2037,48159,Franklin,10250
1,2038,48159,Franklin,10236
1,2039,48159,Franklin,10212
1,2040,48159,Franklin,10184
1,2041,48159,Franklin,10154
1,2042,48159,Franklin,10134
1,2043,48159,Franklin,10111
1,2044,48159,Franklin,10072
1,2045,48159,Franklin,10053
1,2046,48159,Franklin,10029
1,2047,48159,Franklin,9998
1,2048,48159,Franklin,9982
1,2049,48159,Franklin,9963
1,2050,48159,Franklin,9942
1,2051,48159,Franklin,9910
1,2052,48159,Franklin,9890
1,2053,48159,Franklin,9870
1,2054,48159,Franklin,9854
1,2055,48159,Franklin,9844
1,2056,48159,Franklin,9821
1,2057,48159,Franklin,9815
1,2058,48159,Franklin,9805
1,2059,48159,Franklin,9789
1,2060,48159,Franklin,9789
1,2020,48161,Freestone,19435
1,2021,48161,Freestone,19397
1,2022,48161,Freestone,19359
1,2023,48161,Freestone,19327
1,2024,48161,Freestone,19287
1,2025,48161,Freestone,19237
1,2026,48161,Freestone,19197
1,2027,48161,Freestone,19164
1,2028,48161,Freestone,19116
1,2029,48161,Freestone,19103
1,2030,48161,Freestone,19057
1,2031,48161,Freestone,19016
1,2032,48161,Freestone,18979
1,2033,48161,Freestone,18937
1,2034,48161,Freestone,18906
1,2035,48161,Freestone,18875
1,2036,48161,Freestone,18816
1,2037,48161,Freestone,18776
1,2038,48161,Freestone,18740
1,2039,48161,Freestone,18696
1,2040,48161,Freestone,18648
1,2041,48161,Freestone,18570
1,2042,48161,Freestone,18530
1,2043,48161,Freestone,18473
1,2044,48161,Freestone,18421
1,2045,48161,Freestone,18364
1,2046,48161,Freestone,18300
1,2047,48161,Freestone,18240
1,2048,48161,Freestone,18179
1,2049,48161,Freestone,18131
1,2050,48161,Freestone,18067
1,2051,48161,Freestone,18001
1,2052,48161,Freestone,17923
1,2053,48161,Freestone,17868
1,2054,48161,Freestone,17823
1,2055,48161,Freestone,17754
1,2056,48161,Freestone,17703
1,2057,48161,Freestone,17642
1,2058,48161,Freestone,17607
1,2059,48161,Freestone,17556
1,2060,48161,Freestone,17514
1,2020,48163,Frio,18385
1,2021,48163,Frio,18670
1,2022,48163,Frio,18761
1,2023,48163,Frio,18853
1,2024,48163,Frio,18936
1,2025,48163,Frio,19036
1,2026,48163,Frio,19120
1,2027,48163,Frio,19210
1,2028,48163,Frio,19302
1,2029,48163,Frio,19399
1,2030,48163,Frio,19512
1,2031,48163,Frio,19610
1,2032,48163,Frio,19714
1,2033,48163,Frio,19821
1,2034,48163,Frio,19932
1,2035,48163,Frio,20053
1,2036,48163,Frio,20149
1,2037,48163,Frio,20259
1,2038,48163,Frio,20365
1,2039,48163,Frio,20477
1,2040,48163,Frio,20540
1,2041,48163,Frio,20643
1,2042,48163,Frio,20725
1,2043,48163,Frio,20812
1,2044,48163,Frio,20884
1,2045,48163,Frio,20957
1,2046,48163,Frio,21023
1,2047,48163,Frio,21088
1,2048,48163,Frio,21144
1,2049,48163,Frio,21213
1,2050,48163,Frio,21269
1,2051,48163,Frio,21317
1,2052,48163,Frio,21365
1,2053,48163,Frio,21412
1,2054,48163,Frio,21452
1,2055,48163,Frio,21503
1,2056,48163,Frio,21530
1,2057,48163,Frio,21558
1,2058,48163,Frio,21596
1,2059,48163,Frio,21623
1,2060,48163,Frio,21643
1,2020,48165,Gaines,21598
1,2021,48165,Gaines,21909
1,2022,48165,Gaines,22224
1,2023,48165,Gaines,22540
1,2024,48165,Gaines,22856
1,2025,48165,Gaines,23200
1,2026,48165,Gaines,23556
1,2027,48165,Gaines,23940
1,2028,48165,Gaines,24335
1,2029,48165,Gaines,24734
1,2030,48165,Gaines,25154
1,2031,48165,Gaines,25575
1,2032,48165,Gaines,26040
1,2033,48165,Gaines,26495
1,2034,48165,Gaines,26975
1,2035,48165,Gaines,27461
1,2036,48165,Gaines,27952
1,2037,48165,Gaines,28459
1,2038,48165,Gaines,28985
1,2039,48165,Gaines,29507
1,2040,48165,Gaines,30014
1,2041,48165,Gaines,30531
1,2042,48165,Gaines,31035
1,2043,48165,Gaines,31529
1,2044,48165,Gaines,32033
1,2045,48165,Gaines,32514
1,2046,48165,Gaines,32988
1,2047,48165,Gaines,33432
1,2048,48165,Gaines,33901
1,2049,48165,Gaines,34381
1,2050,48165,Gaines,34831
1,2051,48165,Gaines,35300
1,2052,48165,Gaines,35744
1,2053,48165,Gaines,36209
1,2054,48165,Gaines,36671
1,2055,48165,Gaines,37141
1,2056,48165,Gaines,37603
1,2057,48165,Gaines,38062
1,2058,48165,Gaines,38549
1,2059,48165,Gaines,39050
1,2060,48165,Gaines,39552
1,2020,48167,Galveston,350682
1,2021,48167,Galveston,355642
1,2022,48167,Galveston,360884
1,2023,48167,Galveston,366129
1,2024,48167,Galveston,371435
1,2025,48167,Galveston,376758
1,2026,48167,Galveston,382111
1,2027,48167,Galveston,387494
1,2028,48167,Galveston,392922
1,2029,48167,Galveston,398369
1,2030,48167,Galveston,403844
1,2031,48167,Galveston,409357
1,2032,48167,Galveston,414921
1,2033,48167,Galveston,420489
1,2034,48167,Galveston,426086
1,2035,48167,Galveston,431675
1,2036,48167,Galveston,437308
1,2037,48167,Galveston,442966
1,2038,48167,Galveston,448586
1,2039,48167,Galveston,454230
1,2040,48167,Galveston,459869
1,2041,48167,Galveston,465494
1,2042,48167,Galveston,471097
1,2043,48167,Galveston,476618
1,2044,48167,Galveston,482104
1,2045,48167,Galveston,487561
1,2046,48167,Galveston,492951
1,2047,48167,Galveston,498281
1,2048,48167,Galveston,503531
1,2049,48167,Galveston,508724
1,2050,48167,Galveston,513814
1,2051,48167,Galveston,518842
1,2052,48167,Galveston,523838
1,2053,48167,Galveston,528750
1,2054,48167,Galveston,533625
1,2055,48167,Galveston,538469
1,2056,48167,Galveston,543308
1,2057,48167,Galveston,548116
1,2058,48167,Galveston,552935
1,2059,48167,Galveston,557758
1,2060,48167,Galveston,562605
1,2020,48169,Garza,5816
1,2021,48169,Garza,5811
1,2022,48169,Garza,5760
1,2023,48169,Garza,5738
1,2024,48169,Garza,5708
1,2025,48169,Garza,5698
1,2026,48169,Garza,5650
1,2027,48169,Garza,5617
1,2028,48169,Garza,5592
1,2029,48169,Garza,5559
1,2030,48169,Garza,5530
1,2031,48169,Garza,5483
1,2032,48169,Garza,5457
1,2033,48169,Garza,5424
1,2034,48169,Garza,5386
1,2035,48169,Garza,5351
1,2036,48169,Garza,5318
1,2037,48169,Garza,5292
1,2038,48169,Garza,5260
1,2039,48169,Garza,5234
1,2040,48169,Garza,5199
1,2041,48169,Garza,5168
1,2042,48169,Garza,5137
1,2043,48169,Garza,5114
1,2044,48169,Garza,5072
1,2045,48169,Garza,5042
1,2046,48169,Garza,4991
1,2047,48169,Garza,4958
1,2048,48169,Garza,4918
1,2049,48169,Garza,4869
1,2050,48169,Garza,4821
1,2051,48169,Garza,4762
1,2052,48169,Garza,4726
1,2053,48169,Garza,4678
1,2054,48169,Garza,4639
1,2055,48169,Garza,4592
1,2056,48169,Garza,4554
1,2057,48169,Garza,4516
1,2058,48169,Garza,4464
1,2059,48169,Garza,4405
1,2060,48169,Garza,4342
1,2020,48171,Gillespie,26725
1,2021,48171,Gillespie,26962
1,2022,48171,Gillespie,27120
1,2023,48171,Gillespie,27281
1,2024,48171,Gillespie,27437
1,2025,48171,Gillespie,27595
1,2026,48171,Gillespie,27752
1,2027,48171,Gillespie,27905
1,2028,48171,Gillespie,28065
1,2029,48171,Gillespie,28221
1,2030,48171,Gillespie,28366
1,2031,48171,Gillespie,28508
1,2032,48171,Gillespie,28666
1,2033,48171,Gillespie,28812
1,2034,48171,Gillespie,28974
1,2035,48171,Gillespie,29107
1,2036,48171,Gillespie,29261
1,2037,48171,Gillespie,29403
1,2038,48171,Gillespie,29548
1,2039,48171,Gillespie,29687
1,2040,48171,Gillespie,29831
1,2041,48171,Gillespie,29965
1,2042,48171,Gillespie,30098
1,2043,48171,Gillespie,30232
1,2044,48171,Gillespie,30373
1,2045,48171,Gillespie,30518
1,2046,48171,Gillespie,30671
1,2047,48171,Gillespie,30827
1,2048,48171,Gillespie,30978
1,2049,48171,Gillespie,31142
1,2050,48171,Gillespie,31307
1,2051,48171,Gillespie,31486
1,2052,48171,Gillespie,31662
1,2053,48171,Gillespie,31857
1,2054,48171,Gillespie,32053
1,2055,48171,Gillespie,32262
1,2056,48171,Gillespie,32466
1,2057,48171,Gillespie,32690
1,2058,48171,Gillespie,32916
1,2059,48171,Gillespie,33162
1,2060,48171,Gillespie,33419
1,2020,48173,Glasscock,1116
1,2021,48173,Glasscock,1097
1,2022,48173,Glasscock,1094
1,2023,48173,Glasscock,1076
1,2024,48173,Glasscock,1059
1,2025,48173,Glasscock,1048
1,2026,48173,Glasscock,1031
1,2027,48173,Glasscock,1031
1,2028,48173,Glasscock,1019
1,2029,48173,Glasscock,1016
1,2030,48173,Glasscock,1001
1,2031,48173,Glasscock,987
1,2032,48173,Glasscock,977
1,2033,48173,Glasscock,962
1,2034,48173,Glasscock,949
1,2035,48173,Glasscock,947
1,2036,48173,Glasscock,932
1,2037,48173,Glasscock,920
1,2038,48173,Glasscock,908
1,2039,48173,Glasscock,886
1,2040,48173,Glasscock,877
1,2041,48173,Glasscock,874
1,2042,48173,Glasscock,874
1,2043,48173,Glasscock,869
1,2044,48173,Glasscock,867
1,2045,48173,Glasscock,857
1,2046,48173,Glasscock,849
1,2047,48173,Glasscock,834
1,2048,48173,Glasscock,831
1,2049,48173,Glasscock,817
1,2050,48173,Glasscock,815
1,2051,48173,Glasscock,803
1,2052,48173,Glasscock,793
1,2053,48173,Glasscock,779
1,2054,48173,Glasscock,773
1,2055,48173,Glasscock,761
1,2056,48173,Glasscock,751
1,2057,48173,Glasscock,742
1,2058,48173,Glasscock,736
1,2059,48173,Glasscock,715
1,2060,48173,Glasscock,705
